WKT,f_code,acc,exs,soc
"LINESTRING (125.181198126275 24.8112678644356,125.172691340541 24.812742244408,125.156372065814 24.8318462380871,125.155075079009 24.8316593239558,125.157020567368 24.8277645160276,125.153678904626 24.8276729582638,125.153305043757 24.8311996439865,125.151000986763 24.8307323505066,125.145500184577 24.8325328724064,125.144599915475 24.8336677582775,125.142700189695 24.8365344977257,125.141197197921 24.8413333896622,125.13770295521 24.8418006994451,125.137901297758 24.8365344977257,125.136802686108 24.8365344977257,125.133399968554 24.8344001877817,125.133201593399 24.8278675185118,125.134300221353 24.8273334478594,125.136199947133 24.8267326326407,125.132797245882 24.8239345615154,125.135200490454 24.821733474399,125.137001028657 24.8232669854272,125.137001028657 24.8178005174025,125.137802110181 24.8139991746915,125.139999398694 24.8145999899103,125.139396659718 24.813066478882,125.142700189695 24.8136653866474,125.141899108171 24.8108654080687,125.143302912367 24.8088664947109,125.143302912367 24.8078670543351,125.143798833951 24.8068675976562,125.144798274327 24.8064670487427,125.147499081631 24.8064670487427,125.147499081631 24.8057327280881,125.151000986763 24.8049335377145,125.153701794067 24.8043327387987,125.161499023434 24.8021335591358,125.164199830738 24.8025322005959,125.167503360715 24.8034000266863,125.167503360715 24.8040676027745,125.168502801091 24.8036003092945,125.173103334175 24.809200299058,125.175201418808 24.8114662069844,125.175804125177 24.8107337937832,125.181198126275 24.8112678644356)",BA010,"1","1",JPN
"LINESTRING (125.181198126275 24.8112678644356,125.188102732657 24.8077335325962,125.192504890587 24.8054657009134,125.198898315758 24.8043994833651,125.199203492 24.8027992277705,125.19950103843 24.8048000322787,125.204902653038 24.8043327387987,125.214897154615 24.8068675976562,125.219100953693 24.8140678430143,125.217498774342 24.82726668699,125.212600694828 24.8365344977257,125.210403438921 24.8417339385757,125.207801819195 24.8459339227468,125.202400220889 24.8479328198015,125.192596432047 24.8520679505566,125.177200315862 24.8610000657948,125.161399835857 24.8649997673577,125.16069794191 24.8634662563294,125.159797672809 24.8635349246523,125.154998780872 24.8572673751036,125.15660094392 24.8462676944879,125.156616203547 24.8399581972672,125.153770446087 24.8384285011458,125.154327389877 24.8361110593712,125.157203682895 24.8363895312664,125.15818023383 24.834609975051,125.16258239176 24.8323097329632,125.162216193311 24.8272113708411,125.169815063826 24.821645731542,125.181198126275 24.8112678644356)",BA010,"1","1",JPN
"LINESTRING (125.305999754362 24.7114677336136,125.315605151746 24.7128009783366,125.315696725813 24.7135334078408,125.319900508588 24.7175350168571,125.319297785916 24.7182006854918,125.320800777689 24.7180004191866,125.32240295704 24.7167339353331,125.327003490125 24.7192669030401,125.337501526796 24.7173328267954,125.339897157858 24.7175350168571,125.340400709255 24.7191333649983,125.345298772466 24.7200679845642,125.348999020146 24.7215328109665,125.356605536778 24.72279929482,125.356101985381 24.7236003763441,125.360702518465 24.7242679687353,125.363296508378 24.7257347188941,125.368904111653 24.7289333389329,125.371803277809 24.72713280073,125.375503541792 24.724933621067,125.381698608111 24.7254009145469,125.39009856015 24.7285995508888,125.396598819015 24.7288665780635,125.401802074772 24.7285346974728,125.405204776023 24.7287998171941,125.417198174654 24.727067947314,125.424201968614 24.7263336266594,125.430900570028 24.7291336052381,125.43590545063 24.7282676702981,125.439903261042 24.7282676702981,125.444602965401 24.7246665938924,125.447898865564 24.7264003712258,125.449905392432 24.7300663010476,125.454498295703 24.7287330726276,125.465103149766 24.7185993106489,125.467300421975 24.7188663378236,125.456901540275 24.7278671376876,125.452102664642 24.7348003395681,125.440803530144 24.7467994768626,125.439002991941 24.7532005318471,125.429603583223 24.7607994023624,125.422798148115 24.7601337500306,125.416503894218 24.7632656092,125.412200923866 24.7633323700694,125.409904480382 24.7632656092,125.403099061577 24.7665328975617,125.400199879118 24.7660007506658,125.388702385768 24.7758655454103,125.385398872094 24.7841339157702,125.375099177972 24.7891330740119,125.371803277809 24.7901992752572,125.365699752951 24.7916679328694,125.361198423746 24.7885322587931,125.355201716279 24.7882671390719,125.352600096552 24.788600927116,125.343002328982 24.7957324878482,125.341598508483 24.7956008898658,125.332397458617 24.7991332979487,125.328804028328 24.8111324352433,125.330497732837 24.8180007837078,125.333198540141 24.8218002352684,125.323699943845 24.8292007469318,125.321899405642 24.8295993720888,125.312797543354 24.8350677475669,125.311103822542 24.8365344977257,125.304298403737 24.8484668741509,125.302604682925 24.8651332890965,125.296302799215 24.8776664807404,125.295402530114 24.8783340405256,125.293601991911 24.8766670240616,125.284202583193 24.8808670082327,125.282699591419 24.8852004978396,125.281501775888 24.8847999652291,125.27909849871 24.8936004661819,125.269699089992 24.9033336629441,125.268104556758 24.9076004079846,125.26650239371 24.9026661031589,125.262397765906 24.9020671953935,125.254402161384 24.9095993050393,125.252899169611 24.9097995713446,125.25949859975 24.9028663694641,125.263702398828 24.8971996351342,125.26950073114 24.8907337104307,125.269401543563 24.8842678183332,125.270401000242 24.8828010518714,125.271705633164 24.8799324049698,125.272300726022 24.8785324156805,125.272903448694 24.876733784931,125.276702867649 24.8746662195534,125.275497422305 24.8738002846134,125.277198805536 24.8722000127158,125.27840425088 24.869932181033,125.282302857412 24.8621997887789,125.284698488474 24.8576660165637,125.28800201845 24.8558006249448,125.29430390216 24.8453998683975,125.292205801225 24.8418006994451,125.293800350763 24.8365344977257,125.292999269239 24.8359336825069,125.293098456816 24.8365344977257,125.292701722809 24.8365344977257,125.291702282433 24.8360652967924,125.291900624982 24.8365344977257,125.290901184606 24.8376674598404,125.288703912397 24.8376674598404,125.28390502046 24.8434009550397,125.283500672943 24.8388004219551,125.279800425263 24.8411331070539,125.275199892178 24.8365344977257,125.276702867649 24.8290653177395,125.278999327436 24.8163337672437,125.278602593429 24.8143329627356,125.27909849871 24.811399462418,125.27610016128 24.8129997180126,125.274902345749 24.8115997287233,125.277297960507 24.8097991905204,125.276802055226 24.8076000108574,125.275199892178 24.8082656794922,125.27390288907 24.8070678802645,125.272804261117 24.8079338152045,125.272804261117 24.8055324617829,125.267204287656 24.8020000373969,125.265602124608 24.8027992277705,125.263496410163 24.7986679119222,125.261398309227 24.79853248273,125.259704588416 24.7999324720193,125.256599417291 24.7949333137776,125.255203242908 24.7948665692112,125.254600536539 24.788133617333,125.257904050213 24.7836666059872,125.261901860625 24.7833995788126,125.266098029889 24.7825336438725,125.275199892178 24.772733702544,125.276199348857 24.7702674794033,125.280899053216 24.759399413073,125.281105041882 24.754199988526,125.281799322318 24.7532005318471,125.281303400734 24.7509346076178,125.275100704601 24.7491340694149,125.272201538445 24.7522678360377,125.272804261117 24.7499332434855,125.272300726022 24.7472667703426,125.269104013437 24.749000547676,125.267799380515 24.7521991677149,125.267097470265 24.7515335153831,125.265296948365 24.751199711036,125.263999928954 24.7511329664696,125.263099659853 24.7532005318471,125.258300784219 24.7606658969265,125.260398868852 24.7678661422846,125.258903506892 24.7680664085899,125.25610351201 24.7616004838864,125.251899729235 24.7561340321647,125.250701897401 24.7553996952071,125.251602166503 24.7532005318471,125.258201596642 24.7402000467233,125.260398868852 24.734466551524,125.267097470265 24.7315330512064,125.272697460029 24.7275333333405,125.276603712677 24.7246665938924,125.278999327436 24.7253322625271,125.287498467053 24.7217330935748,125.293304445482 24.7184677126665,125.294204714583 24.7204666097212,125.297401427168 24.7171325767932,125.30390166973 24.7128658317526,125.304901126409 24.7143325819114,125.305999754362 24.7114677336136)",BA010,"1","1",JPN
"LINESTRING (125.305801395511 24.9125328053569,125.306503289457 24.9131336205757,125.307899480143 24.9163322406145,125.304100044885 24.9189338766444,125.304000857308 24.9150676642144,125.305801395511 24.9125328053569)",BA010,"1","1",JPN
"LINESTRING (125.24650574444 24.9198665561508,125.246803290869 24.9222679258755,125.246803290869 24.9235324859726,125.245002752666 24.9258670785248,125.246803290869 24.9255332904807,125.246803290869 24.9259338393943,125.246803290869 24.9261321982461,125.250297533581 24.9241333011914,125.253898609987 24.9245338338019,125.246803290869 24.9346008349112,125.240402235885 24.9381332429941,125.23729706476 24.9380664821247,125.235496526557 24.9381332429941,125.229400631513 24.9340000033894,125.232299797669 24.9278659918826,125.240303048307 24.9226665510326,125.242301929059 24.9216003334843,125.244598388846 24.9213333063096,125.246002193042 24.9198665561508,125.24650574444 24.9198665561508)",BA010,"1","1",JPN
"LINESTRING (141.27819823709 25.4177322428744,141.287200928105 25.4198665528183,141.293106077808 25.4262008632364,141.291305539605 25.438667294011,141.287002569253 25.4465999525703,141.281600938341 25.4477348384414,141.272796622482 25.4397335115592,141.272796622482 25.4248676185135,141.274703978076 25.4198665528183,141.27819823709 25.4177322428744)",BA010,"1","1",JPN
"LINESTRING (123.555569423342 25.7208305353855,123.553273322222 25.7204090859995,123.550975965769 25.7210143030338,123.549629678629 25.7212119282498,123.547616434916 25.7220024128104,123.5449609011 25.722533516313,123.545071370368 25.7232986496765,123.544899161561 25.7241268268208,123.545664930743 25.7248431978497,123.548771634351 25.7255645739059,123.551037737914 25.7255225121127,123.552470496275 25.7244603051075,123.55305099793 25.7243985492654,123.554619609361 25.7232498873419,123.55502720118 25.7222247207995,123.555311265011 25.7220518109628,123.555569423342 25.7208305353855)",BA010,"1","1",JPN
"LINESTRING (123.542385659661 25.7253249031998,123.54161989048 25.7258930797713,123.541609277213 25.7268266885499,123.539186680956 25.7315128777049,123.537790995664 25.7318093155288,123.541311111269 25.7345389465735,123.542002783222 25.734328979971,123.541422281567 25.7336620070946,123.543188501911 25.7304383456161,123.544176611688 25.7293020250791,123.545596996056 25.7290673267944,123.544905340406 25.7272516919944,123.544682999811 25.7261771272995,123.542385659661 25.7253249031998)",BA010,"1","1",JPN
"LINESTRING (123.506520612001 25.7355367566473,123.506604947527 25.7355101501177,123.506711455161 25.7354391504629,123.506720324004 25.7353015529689,123.506596062381 25.7353548149372,123.506462915612 25.7354435848845,123.506520612001 25.7355367566473)",BA010,"1","1",JPN
"LINESTRING (123.505866420693 25.7358998249164,123.505974395599 25.7358458130091,123.506031765928 25.735717589752,123.506251123071 25.7355927249171,123.506183628565 25.7354813589833,123.505998018676 25.7355319798623,123.505795551463 25.7357277139278,123.505832657138 25.7357952084331,123.505866420693 25.7358998249164)",BA010,"1","1",JPN
"LINESTRING (123.4604496778 25.7352625398406,123.458646580023 25.7372097400169,123.458076104726 25.7399249102824,123.459178123707 25.7422561118063,123.461763603444 25.745350229483,123.466510749593 25.7484867676193,123.476386548876 25.7517080325538,123.478675329941 25.7508603243908,123.483350563466 25.7496761707914,123.485547835675 25.7496761707914,123.489017346705 25.7478933539719,123.493245893768 25.7446770125497,123.493510198338 25.7425951983321,123.491849719385 25.7416767513627,123.488339189956 25.7406878590412,123.480047033489 25.7410759361439,123.479154377898 25.7415432296238,123.475347312827 25.7393440662639,123.474149513599 25.738409463001,123.473249244498 25.7388100119145,123.468953887656 25.7368110985568,123.464518667201 25.7349658411684,123.4604496778 25.7352625398406)",BA010,"1","1",JPN
"LINESTRING (123.566239668821 25.7552641615317,123.566331780887 25.755442272032,123.566540606278 25.7554484182707,123.566755561605 25.7551843256398,123.567062645301 25.7552703077705,123.567560099369 25.7554299795544,123.567996156262 25.755466824381,123.567873329304 25.7552457228154,123.567388151411 25.7549202493119,123.567068775237 25.7548526895944,123.566725531441 25.7548708022503,123.566350219603 25.7550614823794,123.566239668821 25.7552641615317)",BA010,"1","1",JPN
"LINESTRING (123.541030047194 25.7792724298726,123.541493933342 25.7792985636146,123.5418402095 25.779207103669,123.541879401962 25.7789980337326,123.541317534659 25.7788477687916,123.540892857275 25.7788477687916,123.540611891018 25.7790764349587,123.541030047194 25.7792724298726)",BA010,"1","1",JPN
"LINESTRING (123.539504769191 25.7795185076657,123.540063082435 25.7794553660669,123.540402821081 25.7792201786915,123.540468179891 25.7787954850044,123.539952026258 25.7787628137511,123.539448947648 25.7790895099813,123.53934441268 25.7793443098905,123.539504769191 25.7795185076657)",BA010,"1","1",JPN
"LINESTRING (123.543734897647 25.7821798453572,123.544910932342 25.7809972894538,123.544081173805 25.7807947407256,123.543447442788 25.7802981996267,123.543303715358 25.7803700470386,123.543656512724 25.7808274119789,123.543597724032 25.7812847606163,123.543473951499 25.7819963385571,123.543734897647 25.7821798453572)",BA010,"1","1",JPN
"LINESTRING (131.230595814873 25.8128121613985,131.214497772135 25.8220780320747,131.218190406305 25.8343461039974,131.217091778351 25.8432114746691,131.220494495905 25.8566125087065,131.219990960811 25.8642113792217,131.223286860973 25.8689454177422,131.235295502929 25.8723462278427,131.253087266479 25.872079200668,131.26279185144 25.8688118960033,131.273091545562 25.8552125194171,131.266896479243 25.8343461039974,131.267400014338 25.833010968124,131.263890495696 25.8240788691889,131.253087266479 25.815745645413,131.244496569098 25.8132794548784,131.230595814873 25.8128121613985)",BA010,"1","1",JPN
"LINESTRING (123.683435367185 25.9191917022505,123.681118349289 25.9191621122681,123.67833892882 25.9205249469734,123.677422862091 25.922432807961,123.676148585394 25.923176127883,123.676240844187 25.9239905941869,123.678038773907 25.9268291131064,123.680162617312 25.9284007405968,123.681642442493 25.928657888141,123.68277493182 25.9286980913898,123.683751890331 25.928230846819,123.687638497839 25.9242592842697,123.688445546269 25.9221991693726,123.687837525115 25.9205249469734,123.684434791258 25.9193252239893,123.683435367185 25.9191917022505)",BA010,"1","1",JPN
"LINESTRING (131.305759505667 25.9283310125776,131.304859220262 25.9283977897501,131.293964449584 25.9341980458188,131.285572127359 25.9480663733361,131.285465309968 25.9604641357878,131.306064665607 25.9554649775461,131.32007222092 25.9560638853114,131.332264011009 25.9519325531601,131.323871688784 25.9327980239234,131.319370343276 25.9287983386636,131.305759505667 25.9283310125776)",BA010,"1","1",JPN
"LINESTRING (127.772903432032 26.1270675727954,127.774299622717 26.1310005134888,127.769996636062 26.1310005134888,127.768501274102 26.1274661979524,127.772903432032 26.1270675727954)",BA010,"1","1",JPN
"LINESTRING (127.340896601207 26.1385326394376,127.341896057885 26.1387996666123,127.34429931876 26.1424675038875,127.345397946714 26.1440677757851,127.342498780558 26.1452674824662,127.341300965027 26.1436004660021,127.340095519683 26.139400481831,127.340896601207 26.1385326394376)",BA010,"1","1",JPN
"LINESTRING (127.289001461799 26.1554660815579,127.289695742235 26.1557331087326,127.288703931673 26.1567993099778,127.287902833846 26.1555996032967,127.289001461799 26.1554660815579)",BA010,"1","1",JPN
"LINESTRING (127.271903994988 26.1550006792284,127.272903435364 26.1553993206885,127.273002622942 26.1561336576461,127.272499087847 26.1568679946037,127.270698549644 26.1555328261243,127.271903994988 26.1550006792284)",BA010,"1","1",JPN
"LINESTRING (127.336898807097 26.1585350110677,127.338600157723 26.1630668595265,127.3386993453 26.1638679410505,127.33650207309 26.1623325388719,127.336700431942 26.1614666039319,127.335998537996 26.1599330929037,127.336898807097 26.1585350110677)",BA010,"1","1",JPN
"LINESTRING (127.883499145954 26.1512680048402,127.90889739353 26.1698665559711,127.907600406725 26.1710662952583,127.905899056099 26.1698665559711,127.901802058109 26.1674003654365,127.899497984812 26.1675338708723,127.890899657618 26.1629333540907,127.884399415056 26.1585350110677,127.882301330424 26.1567993099778,127.883201599525 26.1539325705297,127.884803762573 26.1534004236338,127.883499145954 26.1512680048402)",BA010,"1","1",JPN
"LINESTRING (127.291099546431 26.1600666146425,127.295196528118 26.1692657570554,127.294898981689 26.1698665559711,127.291801456681 26.1742668227505,127.288101192698 26.1698665559711,127.287399298751 26.1692009036394,127.287200923596 26.1653328000589,127.291099546431 26.1600666146425)",BA010,"1","1",JPN
"LINESTRING (127.240097046312 26.1620006582812,127.240097046312 26.1698665559711,127.241996772092 26.1758670783451,127.235000607946 26.1812000246309,127.234703061517 26.1777992145304,127.231994624399 26.1746005944916,127.232498175797 26.1698665559711,127.231300360266 26.1658668544083,127.231201172688 26.1633338867012,127.232299800642 26.1624679517612,127.23619843978 26.1633338867012,127.240097046312 26.1620006582812)",BA010,"1","1",JPN
"LINESTRING (127.285697948126 26.1752662794294,127.290397636182 26.1759338392145,127.292198174385 26.1754665294316,127.294395446594 26.1767330132851,127.293899541313 26.1781330025745,127.290603624847 26.1856670359767,127.285598760548 26.1865997317862,127.28430175744 26.1865348946732,127.281799308988 26.1816005735445,127.285697948126 26.1752662794294)",BA010,"1","1",JPN
"LINESTRING (127.376701360296 26.1960659013737,127.377799988249 26.1963996894178,127.377998347101 26.1986007765342,127.374504088086 26.1988010428394,127.376701360296 26.1960659013737)",BA010,"1","1",JPN
"LINESTRING (127.275100707574 26.1859340631514,127.280502322183 26.188932433188,127.281303403707 26.1881332428144,127.283103941909 26.1888656560156,127.287796016455 26.1933994282308,127.290397636182 26.1933326673614,127.291297905283 26.1946010586683,127.281303403707 26.2073993700335,127.279998787088 26.2089347885151,127.279098517986 26.2123336748592,127.27169799002 26.2075996363387,127.270500190792 26.2076663972082,127.265998828982 26.2000675103899,127.26399994823 26.1965332111566,127.264900217332 26.1960010642607,127.266700755535 26.1945342977989,127.267097473238 26.1932010693789,127.270401003215 26.1963348360018,127.271995552752 26.1958007816524,127.274696360057 26.194067004319,127.274002079621 26.1895999929732,127.275100707574 26.1859340631514)",BA010,"1","1",JPN
"LINESTRING (127.312103282194 26.1975326515325,127.315803513571 26.2037334402117,127.309600833741 26.2092666528028,127.309097298647 26.2124004357286,127.307296760444 26.2156658166369,127.309600833741 26.1981334667512,127.312103282194 26.1975326515325)",BA010,"1","1",JPN
"LINESTRING (127.286598217227 26.215999604681,127.286697388502 26.2173995939704,127.283699034768 26.2195339202173,127.282196042994 26.218133930928,127.286598217227 26.215999604681)",BA010,"1","1",JPN
"LINESTRING (127.241897584515 26.2076663972082,127.246795664029 26.2119999031181,127.248397827077 26.2217998444467,127.247100840271 26.2223339150991,127.246795664029 26.2224674368379,127.241897584515 26.2203330942879,127.239601141031 26.2206001214626,127.238700871929 26.2188663604322,127.238502496774 26.2101993649153,127.241897584515 26.2076663972082)",BA010,"1","1",JPN
"LINESTRING (127.439102182491 26.1996669777794,127.442001332344 26.2003993909806,127.442802430171 26.2002010321288,127.445701596327 26.2035999347759,127.445899971482 26.2043323479771,127.449401860311 26.2126007020339,127.454399111099 26.2191333876068,127.45410156467 26.2203330942879,127.45010377056 26.2244663175896,127.446601865429 26.2188663604322,127.443901058125 26.2128009846422,127.437301644288 26.2012653422237,127.439102182491 26.1996669777794)",BA010,"1","1",JPN
"LINESTRING (127.347602848737 26.1451339770304,127.347900395166 26.1483325970692,127.351997376853 26.1559333750378,127.356903086181 26.1560001359072,127.358001714134 26.155267706403,127.361900320666 26.1562652556285,127.359603877182 26.1698665559711,127.357803338979 26.1814003072392,127.366996759032 26.1877326939009,127.369499207484 26.1886653897103,127.370300289008 26.1896667375396,127.3690032859 26.1932659064919,127.368499750805 26.1976661732713,127.366401666173 26.1972007709418,127.36679840018 26.1998004832153,127.371795650968 26.2015323693983,127.371795650968 26.2074680220533,127.370597835437 26.2132663706687,127.367401122852 26.2194652518945,127.357902526557 26.2245330784591,127.356300347205 26.2245330784591,127.3550033604 26.2254009208525,127.352203365519 26.2245998393285,127.3526992708 26.2213992955332,127.352798458377 26.2153339360462,127.347396843768 26.2094669354111,127.347702020011 26.2041339891252,127.34429931876 26.1995334560406,127.343002315652 26.1900005418867,127.346397403393 26.1856002751073,127.342102046551 26.1827335356591,127.339202880395 26.1837997369044,127.338401782568 26.1806659702816,127.339996332105 26.1703338657541,127.339401239247 26.1698665559711,127.339996332105 26.1690654744471,127.345199587862 26.1688652081419,127.346099856963 26.1646652239707,127.344001772331 26.1588668753554,127.344497677612 26.1571330980219,127.343597408511 26.1500663744027,127.344398490035 26.1464653142999,127.347602848737 26.1451339770304)",BA010,"1","1",JPN
